Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
390.0882873535156,391.80438232421875,360.3316955566406,375.54217529296875,1952844398
386.0843811035156,393.3755798339844,376.7521667480469,390.00067138671875,1592850476
389.1327819824219,396.77227783203125,381.68377685546875,386.06573486328125,1330610935
377.6129150390625,389.2471923828125,373.0362854003906,389.20220947265625,1289330238
375.2773132324219,384.9773864746094,366.1120300292969,377.64898681640625,1386778184
385.46380615234375,387.7675476074219,374.32684326171875,375.09918212890625,1392647608
367.4716796875,386.1147155761719,366.8953857421875,385.48876953125,1290849744
370.87774658203125,370.87774658203125,360.4913330078125,367.370849609375,1202744039
399.02960205078125,399.2165222167969,369.817626953125,370.7108459472656,1711084752
414.20001220703125,430.3477783203125,396.9337158203125,399.14886474609375,2039010962
419.5455627441406,421.1134338378906,408.6130676269531,414.2172546386719,1427593921
433.2292785644531,438.6415710449219,414.2497253417969,419.66644287109375,1755674427
408.7767639160156,444.2886047363281,407.164306640625,433.4591064453125,2247004672
422.4655456542969,427.3935241699219,407.9497985839844,408.51690673828125,1601745132
